ref_area.label,sex.label,classif1.label,classif2.label,time,obs_value
GHA,Total,AGE_YTHADULT_YGE25,EDU_AGGREGATE_X,2024,118.834
GHA,Male,AGE_YTHADULT_YGE15,EDU_AGGREGATE_TOTAL,2024,851.423
GHA,Male,AGE_YTHADULT_YGE15,EDU_AGGREGATE_LTB,2024,64.96
GHA,Male,AGE_YTHADULT_YGE15,EDU_AGGREGATE_BAS,2024,212.22
GHA,Male,AGE_YTHADULT_YGE15,EDU_AGGREGATE_INT,2024,402.435
GHA,Male,AGE_YTHADULT_YGE15,EDU_AGGREGATE_ADV,2024,114.778
GHA,Male,AGE_YTHADULT_YGE15,EDU_AGGREGATE_X,2024,57.03
GHA,Male,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_TOTAL,2024,851.423
GHA,Male,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_LTB,2024,64.96
GHA,Male,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_BAS,2024,212.22
GHA,Male,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_INT,2024,402.435
GHA,Male,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_ADV,2024,114.778
GHA,Male,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_X,2024,57.03
GHA,Male,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_TOTAL,2024,419.509
GHA,Male,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_LTB,2024,24.181
GHA,Male,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_BAS,2024,98.706
GHA,Male,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_INT,2024,254.603
GHA,Male,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_ADV,2024,26.025
GHA,Male,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_X,2024,15.995
GHA,Male,AGE_YTHADULT_YGE25,EDU_AGGREGATE_TOTAL,2024,431.914
GHA,Male,AGE_YTHADULT_YGE25,EDU_AGGREGATE_LTB,2024,40.779
GHA,Male,AGE_YTHADULT_YGE25,EDU_AGGREGATE_BAS,2024,113.514
GHA,Male,AGE_YTHADULT_YGE25,EDU_AGGREGATE_INT,2024,147.832
GHA,Male,AGE_YTHADULT_YGE25,EDU_AGGREGATE_ADV,2024,88.753
GHA,Male,AGE_YTHADULT_YGE25,EDU_AGGREGATE_X,2024,41.035
GHA,Female,AGE_YTHADULT_YGE15,EDU_AGGREGATE_TOTAL,2024,1238.27
GHA,Female,AGE_YTHADULT_YGE15,EDU_AGGREGATE_LTB,2024,158.941
GHA,Female,AGE_YTHADULT_YGE15,EDU_AGGREGATE_BAS,2024,496.567
GHA,Female,AGE_YTHADULT_YGE15,EDU_AGGREGATE_INT,2024,361.528
GHA,Female,AGE_YTHADULT_YGE15,EDU_AGGREGATE_ADV,2024,120.47
GHA,Female,AGE_YTHADULT_YGE15,EDU_AGGREGATE_X,2024,100.764
GHA,Female,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_TOTAL,2024,1231.336
GHA,Female,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_LTB,2024,156.771
GHA,Female,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_BAS,2024,492.421
GHA,Female,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_INT,2024,360.911
GHA,Female,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_ADV,2024,120.47
GHA,Female,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_X,2024,100.764
GHA,Female,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_TOTAL,2024,515.591
GHA,Female,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_LTB,2024,48.142
GHA,Female,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_BAS,2024,160.173
GHA,Female,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_INT,2024,222.606
GHA,Female,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_ADV,2024,61.706
GHA,Female,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_X,2024,22.965
GHA,Female,AGE_YTHADULT_YGE25,EDU_AGGREGATE_TOTAL,2024,722.679
GHA,Female,AGE_YTHADULT_YGE25,EDU_AGGREGATE_LTB,2024,110.799
GHA,Female,AGE_YTHADULT_YGE25,EDU_AGGREGATE_BAS,2024,336.394
GHA,Female,AGE_YTHADULT_YGE25,EDU_AGGREGATE_INT,2024,138.922
GHA,Female,AGE_YTHADULT_YGE25,EDU_AGGREGATE_ADV,2024,58.764
GHA,Female,AGE_YTHADULT_YGE25,EDU_AGGREGATE_X,2024,77.799
GHA,Total,AGE_YTHADULT_YGE15,EDU_ISCED11_TOTAL,2024,2089.693
GHA,Total,AGE_YTHADULT_YGE15,EDU_ISCED11_0,2024,223.902
GHA,Total,AGE_YTHADULT_YGE15,EDU_ISCED11_1,2024,131.895
GHA,Total,AGE_YTHADULT_YGE15,EDU_ISCED11_2,2024,576.892
GHA,Total,AGE_YTHADULT_YGE15,EDU_ISCED11_3,2024,758.713
GHA,Total,AGE_YTHADULT_YGE15,EDU_ISCED11_4,2024,5.25
GHA,Total,AGE_YTHADULT_YGE15,EDU_ISCED11_5,2024,97.221
GHA,Total,AGE_YTHADULT_YGE15,EDU_ISCED11_6,2024,125.539
GHA,Total,AGE_YTHADULT_YGE15,EDU_ISCED11_7,2024,12.488
GHA,Total,AGE_YTHADULT_YGE15,EDU_ISCED11_9,2024,157.794
GHA,Total,AGE_YTHADULT_Y15-64,EDU_ISCED11_TOTAL,2024,2082.76
GHA,Total,AGE_YTHADULT_Y15-64,EDU_ISCED11_0,2024,221.731
GHA,Total,AGE_YTHADULT_Y15-64,EDU_ISCED11_1,2024,131.684
GHA,Total,AGE_YTHADULT_Y15-64,EDU_ISCED11_2,2024,572.956
GHA,Total,AGE_YTHADULT_Y15-64,EDU_ISCED11_3,2024,758.097
GHA,Total,AGE_YTHADULT_Y15-64,EDU_ISCED11_4,2024,5.25
GHA,Total,AGE_YTHADULT_Y15-64,EDU_ISCED11_5,2024,97.221
GHA,Total,AGE_YTHADULT_Y15-64,EDU_ISCED11_6,2024,125.539
GHA,Total,AGE_YTHADULT_Y15-64,EDU_ISCED11_9,2024,157.794
GHA,Total,AGE_YTHADULT_Y15-24,EDU_ISCED11_TOTAL,2024,935.1
GHA,Total,AGE_YTHADULT_Y15-24,EDU_ISCED11_0,2024,72.324
GHA,Total,AGE_YTHADULT_Y15-24,EDU_ISCED11_1,2024,52.505
GHA,Total,AGE_YTHADULT_Y15-24,EDU_ISCED11_2,2024,206.373
GHA,Total,AGE_YTHADULT_Y15-24,EDU_ISCED11_3,2024,473.736
GHA,Total,AGE_YTHADULT_Y15-24,EDU_ISCED11_4,2024,
GHA,Total,AGE_YTHADULT_Y15-24,EDU_ISCED11_5,2024,30.043
GHA,Total,AGE_YTHADULT_Y15-24,EDU_ISCED11_6,2024,57.687
GHA,Total,AGE_YTHADULT_Y15-24,EDU_ISCED11_9,2024,38.959
GHA,Total,AGE_YTHADULT_YGE25,EDU_ISCED11_TOTAL,2024,1154.593
GHA,Total,AGE_YTHADULT_YGE25,EDU_ISCED11_0,2024,151.578
GHA,Total,AGE_YTHADULT_YGE25,EDU_ISCED11_1,2024,79.39
GHA,Total,AGE_YTHADULT_YGE25,EDU_ISCED11_2,2024,370.519
GHA,Total,AGE_YTHADULT_YGE25,EDU_ISCED11_3,2024,284.977
GHA,Total,AGE_YTHADULT_YGE25,EDU_ISCED11_4,2024,
GHA,Total,AGE_YTHADULT_YGE25,EDU_ISCED11_5,2024,67.177
GHA,Total,AGE_YTHADULT_YGE25,EDU_ISCED11_6,2024,67.852
GHA,Total,AGE_YTHADULT_YGE25,EDU_ISCED11_7,2024,12.488
GHA,Total,AGE_YTHADULT_YGE25,EDU_ISCED11_9,2024,118.834
GHA,Male,AGE_YTHADULT_YGE15,EDU_ISCED11_TOTAL,2024,851.423
GHA,Male,AGE_YTHADULT_YGE15,EDU_ISCED11_0,2024,64.96
GHA,Male,AGE_YTHADULT_YGE15,EDU_ISCED11_1,2024,34.612
GHA,Male,AGE_YTHADULT_YGE15,EDU_ISCED11_2,2024,177.608
GHA,Male,AGE_YTHADULT_YGE15,EDU_ISCED11_3,2024,402.435
GHA,Male,AGE_YTHADULT_YGE15,EDU_ISCED11_4,2024,
GHA,Male,AGE_YTHADULT_YGE15,EDU_ISCED11_5,2024,57.418
GHA,Male,AGE_YTHADULT_YGE15,EDU_ISCED11_6,2024,49.337
GHA,Male,AGE_YTHADULT_YGE15,EDU_ISCED11_7,2024,
GHA,Male,AGE_YTHADULT_YGE15,EDU_ISCED11_9,2024,57.03
GHA,Male,AGE_YTHADULT_Y15-64,EDU_ISCED11_TOTAL,2024,851.423
GHA,Male,AGE_YTHADULT_Y15-64,EDU_ISCED11_0,2024,64.96
GHA,Male,AGE_YTHADULT_Y15-64,EDU_ISCED11_1,2024,34.612
GHA,Male,AGE_YTHADULT_Y15-64,EDU_ISCED11_2,2024,177.608
GHA,Male,AGE_YTHADULT_Y15-64,EDU_ISCED11_3,2024,402.435
GHA,Male,AGE_YTHADULT_Y15-64,EDU_ISCED11_4,2024,0.0
GHA,Male,AGE_YTHADULT_Y15-64,EDU_ISCED11_5,2024,57.418
GHA,Male,AGE_YTHADULT_Y15-64,EDU_ISCED11_6,2024,49.337
GHA,Male,AGE_YTHADULT_Y15-64,EDU_ISCED11_9,2024,57.03
GHA,Male,AGE_YTHADULT_Y15-24,EDU_ISCED11_TOTAL,2024,419.509
GHA,Male,AGE_YTHADULT_Y15-24,EDU_ISCED11_0,2024,24.181
GHA,Male,AGE_YTHADULT_Y15-24,EDU_ISCED11_1,2024,21.81
GHA,Male,AGE_YTHADULT_Y15-24,EDU_ISCED11_2,2024,76.895
GHA,Male,AGE_YTHADULT_Y15-24,EDU_ISCED11_3,2024,254.603
GHA,Male,AGE_YTHADULT_Y15-24,EDU_ISCED11_4,2024,
GHA,Male,AGE_YTHADULT_Y15-24,EDU_ISCED11_5,2024,9.093
GHA,Male,AGE_YTHADULT_Y15-24,EDU_ISCED11_6,2024,16.931
GHA,Male,AGE_YTHADULT_Y15-24,EDU_ISCED11_9,2024,15.995
GHA,Male,AGE_YTHADULT_YGE25,EDU_ISCED11_TOTAL,2024,431.914
GHA,Male,AGE_YTHADULT_YGE25,EDU_ISCED11_0,2024,40.779
GHA,Male,AGE_YTHADULT_YGE25,EDU_ISCED11_1,2024,12.802
GHA,Male,AGE_YTHADULT_YGE25,EDU_ISCED11_2,2024,100.713
GHA,Male,AGE_YTHADULT_YGE25,EDU_ISCED11_3,2024,147.832
GHA,Male,AGE_YTHADULT_YGE25,EDU_ISCED11_4,2024,
GHA,Male,AGE_YTHADULT_YGE25,EDU_ISCED11_5,2024,48.324
GHA,Male,AGE_YTHADULT_YGE25,EDU_ISCED11_6,2024,32.406
GHA,Male,AGE_YTHADULT_YGE25,EDU_ISCED11_7,2024,
GHA,Male,AGE_YTHADULT_YGE25,EDU_ISCED11_9,2024,41.035
GHA,Female,AGE_YTHADULT_YGE15,EDU_ISCED11_TOTAL,2024,1238.27
GHA,Female,AGE_YTHADULT_YGE15,EDU_ISCED11_0,2024,158.941
GHA,Female,AGE_YTHADULT_YGE15,EDU_ISCED11_1,2024,97.283
GHA,Female,AGE_YTHADULT_YGE15,EDU_ISCED11_2,2024,399.284
GHA,Female,AGE_YTHADULT_YGE15,EDU_ISCED11_3,2024,356.278
GHA,Female,AGE_YTHADULT_YGE15,EDU_ISCED11_4,2024,5.25
GHA,Female,AGE_YTHADULT_YGE15,EDU_ISCED11_5,2024,39.803
GHA,Female,AGE_YTHADULT_YGE15,EDU_ISCED11_6,2024,76.202
GHA,Female,AGE_YTHADULT_YGE15,EDU_ISCED11_7,2024,
GHA,Female,AGE_YTHADULT_YGE15,EDU_ISCED11_9,2024,100.764
GHA,Female,AGE_YTHADULT_Y15-64,EDU_ISCED11_TOTAL,2024,1231.336
GHA,Female,AGE_YTHADULT_Y15-64,EDU_ISCED11_0,2024,156.771
GHA,Female,AGE_YTHADULT_Y15-64,EDU_ISCED11_1,2024,97.073
GHA,Female,AGE_YTHADULT_Y15-64,EDU_ISCED11_2,2024,395.348
GHA,Female,AGE_YTHADULT_Y15-64,EDU_ISCED11_3,2024,355.662
GHA,Female,AGE_YTHADULT_Y15-64,EDU_ISCED11_4,2024,5.25
GHA,Female,AGE_YTHADULT_Y15-64,EDU_ISCED11_5,2024,39.803
GHA,Female,AGE_YTHADULT_Y15-64,EDU_ISCED11_6,2024,76.202
GHA,Female,AGE_YTHADULT_Y15-64,EDU_ISCED11_9,2024,100.764
GHA,Female,AGE_YTHADULT_Y15-24,EDU_ISCED11_TOTAL,2024,515.591
GHA,Female,AGE_YTHADULT_Y15-24,EDU_ISCED11_0,2024,48.142
GHA,Female,AGE_YTHADULT_Y15-24,EDU_ISCED11_1,2024,30.695
GHA,Female,AGE_YTHADULT_Y15-24,EDU_ISCED11_2,2024,129.478
GHA,Female,AGE_YTHADULT_Y15-24,EDU_ISCED11_3,2024,219.133
GHA,Female,AGE_YTHADULT_Y15-24,EDU_ISCED11_4,2024,
GHA,Female,AGE_YTHADULT_Y15-24,EDU_ISCED11_5,2024,20.95
GHA,Female,AGE_YTHADULT_Y15-24,EDU_ISCED11_6,2024,40.756
GHA,Female,AGE_YTHADULT_Y15-24,EDU_ISCED11_9,2024,22.965
GHA,Female,AGE_YTHADULT_YGE25,EDU_ISCED11_TOTAL,2024,722.679
GHA,Female,AGE_YTHADULT_YGE25,EDU_ISCED11_0,2024,110.799
GHA,Female,AGE_YTHADULT_YGE25,EDU_ISCED11_1,2024,66.588
GHA,Female,AGE_YTHADULT_YGE25,EDU_ISCED11_2,2024,269.806
GHA,Female,AGE_YTHADULT_YGE25,EDU_ISCED11_3,2024,137.145
GHA,Female,AGE_YTHADULT_YGE25,EDU_ISCED11_4,2024,
GHA,Female,AGE_YTHADULT_YGE25,EDU_ISCED11_5,2024,18.853
GHA,Female,AGE_YTHADULT_YGE25,EDU_ISCED11_6,2024,35.446
GHA,Female,AGE_YTHADULT_YGE25,EDU_ISCED11_7,2024,
GHA,Female,AGE_YTHADULT_YGE25,EDU_ISCED11_9,2024,77.799
GHA,Total,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_TOTAL,2024,2089.693
GHA,Total,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_LTB,2024,223.902
GHA,Total,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_BAS,2024,708.787
GHA,Total,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_INT,2024,763.963
GHA,Total,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_ADV,2024,235.248
GHA,Total,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_X,2024,157.794
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_TOTAL,2024,935.1
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_LTB,2024,72.324
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_BAS,2024,258.878
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_INT,2024,477.209
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_ADV,2024,87.73
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_X,2024,38.959
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_TOTAL,2024,1046.879
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_LTB,2024,139.252
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_BAS,2024,369.739
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_INT,2024,281.246
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_ADV,2024,144.969
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_X,2024,111.673
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_TOTAL,2024,100.78
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_LTB,2024,10.155
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_BAS,2024,76.023
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_INT,2024,4.892
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_ADV,2024,
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_X,2024,7.161
GHA,Total,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_TOTAL,2024,6.933
GHA,Total,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_LTB,2024,2.171
GHA,Total,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_BAS,2024,4.146
GHA,Total,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_INT,2024,
GHA,Male,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_TOTAL,2024,851.423
GHA,Male,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_LTB,2024,64.96
GHA,Male,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_BAS,2024,212.22
GHA,Male,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_INT,2024,402.435
GHA,Male,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_ADV,2024,114.778
GHA,Male,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_X,2024,57.03
GHA,Male,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_TOTAL,2024,419.509
GHA,Male,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_LTB,2024,24.181
GHA,Male,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_BAS,2024,98.706
GHA,Male,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_INT,2024,254.603
GHA,Male,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_ADV,2024,26.025
GHA,Male,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_X,2024,15.995
GHA,Male,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_TOTAL,2024,404.019
GHA,Male,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_LTB,2024,37.871
GHA,Male,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_BAS,2024,90.982
GHA,Male,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_INT,2024,146.354
GHA,Male,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_ADV,2024,88.072
GHA,Male,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_X,2024,40.739
GHA,Male,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_TOTAL,2024,27.895
GHA,Male,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_LTB,2024,2.908
GHA,Male,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_BAS,2024,22.532
GHA,Male,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_INT,2024,
GHA,Male,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_ADV,2024,
GHA,Male,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_X,2024,
GHA,Male,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_TOTAL,2024,
GHA,Male,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_LTB,2024,
GHA,Male,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_BAS,2024,
GHA,Male,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_INT,2024,
GHA,Female,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_TOTAL,2024,1238.27
GHA,Female,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_LTB,2024,158.941
GHA,Female,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_BAS,2024,496.567
GHA,Female,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_INT,2024,361.528
GHA,Female,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_ADV,2024,120.47
GHA,Female,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_X,2024,100.764
GHA,Female,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_TOTAL,2024,515.591
GHA,Female,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_LTB,2024,48.142
GHA,Female,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_BAS,2024,160.173
GHA,Female,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_INT,2024,222.606
GHA,Female,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_ADV,2024,61.706
GHA,Female,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_X,2024,22.965
GHA,Female,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_TOTAL,2024,642.86
GHA,Female,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_LTB,2024,101.381
GHA,Female,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_BAS,2024,278.757
GHA,Female,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_INT,2024,134.892
GHA,Female,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_ADV,2024,56.896
GHA,Female,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_X,2024,70.935
GHA,Female,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_TOTAL,2024,72.885
GHA,Female,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_LTB,2024,7.248
GHA,Female,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_BAS,2024,53.491
GHA,Female,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_INT,2024,3.414
GHA,Female,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_ADV,2024,
GHA,Female,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_X,2024,6.864
GHA,Female,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_TOTAL,2024,6.933
GHA,Female,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_LTB,2024,2.171
GHA,Female,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_BAS,2024,4.146
GHA,Female,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_INT,2024,
GHA,Total,AGE_AGGREGATE_YGE15,EDU_ISCED11_TOTAL,2024,2089.693
GHA,Total,AGE_AGGREGATE_YGE15,EDU_ISCED11_0,2024,223.902
GHA,Total,AGE_AGGREGATE_YGE15,EDU_ISCED11_1,2024,131.895
GHA,Total,AGE_AGGREGATE_YGE15,EDU_ISCED11_2,2024,576.892
GHA,Total,AGE_AGGREGATE_YGE15,EDU_ISCED11_3,2024,758.713
GHA,Total,AGE_AGGREGATE_YGE15,EDU_ISCED11_4,2024,5.25
GHA,Total,AGE_AGGREGATE_YGE15,EDU_ISCED11_5,2024,97.221
GHA,Total,AGE_AGGREGATE_YGE15,EDU_ISCED11_6,2024,125.539
GHA,Total,AGE_AGGREGATE_YGE15,EDU_ISCED11_7,2024,12.488
GHA,Total,AGE_AGGREGATE_YGE15,EDU_ISCED11_9,2024,157.794
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_ISCED11_TOTAL,2024,935.1
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_ISCED11_0,2024,72.324
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_ISCED11_1,2024,52.505
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_ISCED11_2,2024,206.373
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_ISCED11_3,2024,473.736
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_ISCED11_4,2024,
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_ISCED11_5,2024,30.043
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_ISCED11_6,2024,57.687
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_ISCED11_9,2024,38.959
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_ISCED11_TOTAL,2024,1046.879
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_ISCED11_0,2024,139.252
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_ISCED11_1,2024,78.743
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_ISCED11_2,2024,290.996
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_ISCED11_3,2024,280.146
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_ISCED11_4,2024,
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_ISCED11_5,2024,66.952
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_ISCED11_6,2024,67.397
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_ISCED11_7,2024,
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_ISCED11_9,2024,111.673
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_ISCED11_TOTAL,2024,100.78
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_ISCED11_0,2024,10.155
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_ISCED11_1,2024,
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_ISCED11_2,2024,75.587
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_ISCED11_3,2024,4.214
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_ISCED11_4,2024,
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_ISCED11_5,2024,
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_ISCED11_6,2024,
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_ISCED11_7,2024,
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_ISCED11_9,2024,7.161
GHA,Total,AGE_AGGREGATE_YGE65,EDU_ISCED11_TOTAL,2024,6.933
