ref_area.label,sex.label,classif1.label,classif2.label,time,obs_value
GHA,Female,AGE_YTHADULT_YGE15,EDU_AGGREGATE_INT,2024,214.258
GHA,Female,AGE_YTHADULT_YGE15,EDU_AGGREGATE_ADV,2024,41.889
GHA,Female,AGE_YTHADULT_YGE15,EDU_AGGREGATE_X,2024,486.475
GHA,Female,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_TOTAL,2024,1741.011
GHA,Female,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_LTB,2024,400.613
GHA,Female,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_BAS,2024,629.863
GHA,Female,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_INT,2024,214.258
GHA,Female,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_ADV,2024,41.889
GHA,Female,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_X,2024,454.387
GHA,Female,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_TOTAL,2024,240.969
GHA,Female,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_LTB,2024,36.243
GHA,Female,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_BAS,2024,114.233
GHA,Female,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_INT,2024,60.382
GHA,Female,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_ADV,2024,9.188
GHA,Female,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_X,2024,20.924
GHA,Female,AGE_YTHADULT_YGE25,EDU_AGGREGATE_TOTAL,2024,1574.556
GHA,Female,AGE_YTHADULT_YGE25,EDU_AGGREGATE_LTB,2024,379.0
GHA,Female,AGE_YTHADULT_YGE25,EDU_AGGREGATE_BAS,2024,543.426
GHA,Female,AGE_YTHADULT_YGE25,EDU_AGGREGATE_INT,2024,153.876
GHA,Female,AGE_YTHADULT_YGE25,EDU_AGGREGATE_ADV,2024,32.701
GHA,Female,AGE_YTHADULT_YGE25,EDU_AGGREGATE_X,2024,465.552
GHA,Total,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_TOTAL,2024,3145.261
GHA,Total,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_LTB,2024,672.352
GHA,Total,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_BAS,2024,1182.563
GHA,Total,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_INT,2024,493.134
GHA,Total,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_ADV,2024,96.503
GHA,Total,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_X,2024,700.709
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_TOTAL,2024,493.72
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_LTB,2024,123.772
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_BAS,2024,199.834
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_INT,2024,125.195
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_ADV,2024,10.252
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_X,2024,34.667
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_TOTAL,2024,2178.102
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_LTB,2024,456.041
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_BAS,2024,782.492
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_INT,2024,331.44
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_ADV,2024,82.848
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_X,2024,525.28
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_TOTAL,2024,325.509
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_LTB,2024,67.615
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_BAS,2024,143.65
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_INT,2024,30.616
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_ADV,2024,3.403
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_X,2024,80.225
GHA,Total,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_TOTAL,2024,147.931
GHA,Total,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_LTB,2024,24.924
GHA,Total,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_BAS,2024,56.587
GHA,Total,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_INT,2024,5.883
GHA,Total,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_X,2024,60.537
GHA,Male,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_TOTAL,2024,1329.736
GHA,Male,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_LTB,2024,257.108
GHA,Male,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_BAS,2024,524.904
GHA,Male,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_INT,2024,278.876
GHA,Male,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_ADV,2024,54.614
GHA,Male,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_X,2024,214.234
GHA,Male,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_TOTAL,2024,252.751
GHA,Male,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_LTB,2024,87.529
GHA,Male,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_BAS,2024,85.601
GHA,Male,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_INT,2024,64.813
GHA,Male,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_ADV,2024,
GHA,Male,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_X,2024,13.744
GHA,Male,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_TOTAL,2024,857.092
GHA,Male,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_LTB,2024,137.995
GHA,Male,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_BAS,2024,329.577
GHA,Male,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_INT,2024,190.304
GHA,Male,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_ADV,2024,50.907
GHA,Male,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_X,2024,148.309
GHA,Male,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_TOTAL,2024,146.477
GHA,Male,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_LTB,2024,21.291
GHA,Male,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_BAS,2024,80.935
GHA,Male,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_INT,2024,17.876
GHA,Male,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_ADV,2024,2.643
GHA,Male,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_X,2024,23.732
GHA,Male,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_TOTAL,2024,73.416
GHA,Male,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_LTB,2024,10.293
GHA,Male,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_BAS,2024,28.791
GHA,Male,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_INT,2024,5.883
GHA,Male,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_X,2024,28.449
GHA,Female,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_TOTAL,2024,1815.525
GHA,Female,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_LTB,2024,415.244
GHA,Female,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_BAS,2024,657.659
GHA,Female,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_INT,2024,214.258
GHA,Female,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_ADV,2024,41.889
GHA,Female,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_X,2024,486.475
GHA,Female,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_TOTAL,2024,240.969
GHA,Female,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_LTB,2024,36.243
GHA,Female,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_BAS,2024,114.233
GHA,Female,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_INT,2024,60.382
GHA,Female,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_ADV,2024,9.188
GHA,Female,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_X,2024,20.924
GHA,Female,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_TOTAL,2024,1321.009
GHA,Female,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_LTB,2024,318.047
GHA,Female,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_BAS,2024,452.915
GHA,Female,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_INT,2024,141.136
GHA,Female,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_ADV,2024,31.941
GHA,Female,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_X,2024,376.97
GHA,Female,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_TOTAL,2024,179.032
GHA,Female,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_LTB,2024,46.323
GHA,Female,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_BAS,2024,62.714
GHA,Female,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_INT,2024,12.74
GHA,Female,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_ADV,2024,
GHA,Female,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_X,2024,56.493
GHA,Female,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_TOTAL,2024,74.515
GHA,Female,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_LTB,2024,14.63
GHA,Female,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_BAS,2024,27.796
GHA,Female,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_INT,2024,
GHA,Female,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_X,2024,32.088
GHA,Total,AGE_YTHADULT_YGE15,EDU_AGGREGATE_TOTAL,2023,4643.429
GHA,Total,AGE_YTHADULT_YGE15,EDU_AGGREGATE_LTB,2023,980.906
GHA,Total,AGE_YTHADULT_YGE15,EDU_AGGREGATE_BAS,2023,1961.558
GHA,Total,AGE_YTHADULT_YGE15,EDU_AGGREGATE_INT,2023,656.318
GHA,Total,AGE_YTHADULT_YGE15,EDU_AGGREGATE_ADV,2023,197.305
GHA,Total,AGE_YTHADULT_YGE15,EDU_AGGREGATE_X,2023,847.342
GHA,Total,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_TOTAL,2023,4491.309
GHA,Total,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_LTB,2023,947.238
GHA,Total,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_BAS,2023,1895.906
GHA,Total,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_INT,2023,649.042
GHA,Total,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_ADV,2023,197.033
GHA,Total,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_X,2023,802.091
GHA,Total,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_TOTAL,2023,746.914
GHA,Total,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_LTB,2023,185.024
GHA,Total,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_BAS,2023,312.759
GHA,Total,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_INT,2023,192.028
GHA,Total,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_ADV,2023,12.619
GHA,Total,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_X,2023,44.484
GHA,Total,AGE_YTHADULT_YGE25,EDU_AGGREGATE_TOTAL,2023,3896.515
GHA,Total,AGE_YTHADULT_YGE25,EDU_AGGREGATE_LTB,2023,795.882
GHA,Total,AGE_YTHADULT_YGE25,EDU_AGGREGATE_BAS,2023,1648.799
GHA,Total,AGE_YTHADULT_YGE25,EDU_AGGREGATE_INT,2023,464.29
GHA,Total,AGE_YTHADULT_YGE25,EDU_AGGREGATE_ADV,2023,184.685
GHA,Total,AGE_YTHADULT_YGE25,EDU_AGGREGATE_X,2023,802.858
GHA,Male,AGE_YTHADULT_YGE15,EDU_AGGREGATE_TOTAL,2023,1989.989
GHA,Male,AGE_YTHADULT_YGE15,EDU_AGGREGATE_LTB,2023,377.303
GHA,Male,AGE_YTHADULT_YGE15,EDU_AGGREGATE_BAS,2023,891.931
GHA,Male,AGE_YTHADULT_YGE15,EDU_AGGREGATE_INT,2023,361.389
GHA,Male,AGE_YTHADULT_YGE15,EDU_AGGREGATE_ADV,2023,111.069
GHA,Male,AGE_YTHADULT_YGE15,EDU_AGGREGATE_X,2023,248.297
GHA,Male,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_TOTAL,2023,1928.843
GHA,Male,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_LTB,2023,365.66
GHA,Male,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_BAS,2023,861.456
GHA,Male,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_INT,2023,355.586
GHA,Male,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_ADV,2023,110.798
GHA,Male,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_X,2023,235.344
GHA,Male,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_TOTAL,2023,413.756
GHA,Male,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_LTB,2023,123.769
GHA,Male,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_BAS,2023,156.706
GHA,Male,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_INT,2023,110.706
GHA,Male,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_ADV,2023,5.89
GHA,Male,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_X,2023,16.684
GHA,Male,AGE_YTHADULT_YGE25,EDU_AGGREGATE_TOTAL,2023,1576.234
GHA,Male,AGE_YTHADULT_YGE25,EDU_AGGREGATE_LTB,2023,253.534
GHA,Male,AGE_YTHADULT_YGE25,EDU_AGGREGATE_BAS,2023,735.226
GHA,Male,AGE_YTHADULT_YGE25,EDU_AGGREGATE_INT,2023,250.682
GHA,Male,AGE_YTHADULT_YGE25,EDU_AGGREGATE_ADV,2023,105.18
GHA,Male,AGE_YTHADULT_YGE25,EDU_AGGREGATE_X,2023,231.612
GHA,Female,AGE_YTHADULT_YGE15,EDU_AGGREGATE_TOTAL,2023,2653.44
GHA,Female,AGE_YTHADULT_YGE15,EDU_AGGREGATE_LTB,2023,603.602
GHA,Female,AGE_YTHADULT_YGE15,EDU_AGGREGATE_BAS,2023,1069.627
GHA,Female,AGE_YTHADULT_YGE15,EDU_AGGREGATE_INT,2023,294.93
GHA,Female,AGE_YTHADULT_YGE15,EDU_AGGREGATE_ADV,2023,86.235
GHA,Female,AGE_YTHADULT_YGE15,EDU_AGGREGATE_X,2023,599.045
GHA,Female,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_TOTAL,2023,2562.466
GHA,Female,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_LTB,2023,581.578
GHA,Female,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_BAS,2023,1034.45
GHA,Female,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_INT,2023,293.455
GHA,Female,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_ADV,2023,86.235
GHA,Female,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_X,2023,566.748
GHA,Female,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_TOTAL,2023,333.159
GHA,Female,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_LTB,2023,61.254
GHA,Female,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_BAS,2023,156.053
GHA,Female,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_INT,2023,81.322
GHA,Female,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_ADV,2023,6.729
GHA,Female,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_X,2023,27.799
GHA,Female,AGE_YTHADULT_YGE25,EDU_AGGREGATE_TOTAL,2023,2320.281
GHA,Female,AGE_YTHADULT_YGE25,EDU_AGGREGATE_LTB,2023,542.348
GHA,Female,AGE_YTHADULT_YGE25,EDU_AGGREGATE_BAS,2023,913.573
GHA,Female,AGE_YTHADULT_YGE25,EDU_AGGREGATE_INT,2023,213.607
GHA,Female,AGE_YTHADULT_YGE25,EDU_AGGREGATE_ADV,2023,79.506
GHA,Female,AGE_YTHADULT_YGE25,EDU_AGGREGATE_X,2023,571.246
GHA,Total,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_TOTAL,2023,4643.429
GHA,Total,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_LTB,2023,980.906
GHA,Total,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_BAS,2023,1961.558
GHA,Total,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_INT,2023,656.318
GHA,Total,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_ADV,2023,197.305
GHA,Total,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_X,2023,847.342
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_TOTAL,2023,746.914
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_LTB,2023,185.024
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_BAS,2023,312.759
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_INT,2023,192.028
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_ADV,2023,12.619
GHA,Total,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_X,2023,44.484
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_TOTAL,2023,3332.015
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_LTB,2023,691.483
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_BAS,2023,1381.353
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_INT,2023,428.259
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_ADV,2023,172.766
GHA,Total,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_X,2023,658.154
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_TOTAL,2023,412.38
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_LTB,2023,70.731
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_BAS,2023,201.794
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_INT,2023,28.754
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_ADV,2023,11.648
GHA,Total,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_X,2023,99.454
GHA,Total,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_TOTAL,2023,152.12
GHA,Total,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_LTB,2023,33.668
GHA,Total,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_BAS,2023,65.652
GHA,Total,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_INT,2023,7.277
GHA,Total,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_ADV,2023,
GHA,Total,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_X,2023,45.251
GHA,Male,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_TOTAL,2023,1989.989
GHA,Male,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_LTB,2023,377.303
GHA,Male,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_BAS,2023,891.931
GHA,Male,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_INT,2023,361.389
GHA,Male,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_ADV,2023,111.069
GHA,Male,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_X,2023,248.297
GHA,Male,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_TOTAL,2023,413.756
GHA,Male,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_LTB,2023,123.769
GHA,Male,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_BAS,2023,156.706
GHA,Male,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_INT,2023,110.706
GHA,Male,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_ADV,2023,5.89
GHA,Male,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_X,2023,16.684
GHA,Male,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_TOTAL,2023,1334.328
GHA,Male,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_LTB,2023,219.721
GHA,Male,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_BAS,2023,593.158
GHA,Male,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_INT,2023,229.353
GHA,Male,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_ADV,2023,97.433
GHA,Male,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_X,2023,194.663
GHA,Male,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_TOTAL,2023,180.76
GHA,Male,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_LTB,2023,22.17
GHA,Male,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_BAS,2023,111.592
GHA,Male,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_INT,2023,15.527
GHA,Male,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_ADV,2023,7.475
GHA,Male,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_X,2023,23.996
GHA,Male,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_TOTAL,2023,61.147
GHA,Male,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_LTB,2023,11.643
GHA,Male,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_BAS,2023,30.476
GHA,Male,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_INT,2023,5.803
GHA,Male,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_ADV,2023,
GHA,Male,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_X,2023,12.953
GHA,Female,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_TOTAL,2023,2653.44
GHA,Female,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_LTB,2023,603.602
GHA,Female,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_BAS,2023,1069.627
GHA,Female,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_INT,2023,294.93
GHA,Female,AGE_AGGREGATE_YGE15,EDU_AGGREGATE_ADV,2023,86.235
